region,round,scope,source_url,source_sha256,source_file,source_table_index,source_row_index,question_id,question,question_path_json,table_variant,rank,points,item,option,count,count_unit,percentage,official_percentage,additional_official_percentages_json,percentage_basis,denominator,denominator_unit,denominator_basis,denominator_candidate_min,denominator_candidate_max,raw_cells_json
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,匿名掲示板,23,,1.28,1.28,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,動画サイト,1054,,58.65,58.65,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,Twitter,17,,0.95,0.95,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,雑誌・TV,5,,0.28,0.28,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,同人誌即売会,14,,0.78,0.78,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,同人ショップ,13,,0.72,0.72,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,STGゲーム,23,,1.28,1.28,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,29,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,口授～輝針,格闘ゲーム,12,,0.67,0.67,,official,1797,,sum_of_complete_cross_tab_row,,,"{""counts"":[""口授～輝針"",""500"",""53"",""28"",""55"",""23"",""1054"",""17"",""5"",""14"",""13"",""23"",""12""],""percentages"":[""27.82%"",""2.95%"",""1.56%"",""3.06%"",""1.28%"",""58.65%"",""0.95%"",""0.28%"",""0.78%"",""0.72%"",""1.28%"",""0.67%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,オフライン,455,,27.93,27.93,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,オンライン,55,,3.38,3.38,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,個人サイト,21,,1.29,1.29,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,イラストSNS,47,,2.89,2.89,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,匿名掲示板,21,,1.29,1.29,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,動画サイト,946,,58.07,58.07,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,Twitter,15,,0.92,0.92,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,雑誌・TV,4,,0.25,0.25,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,同人誌即売会,20,,1.23,1.23,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,同人ショップ,13,,0.8,0.8,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,STGゲーム,28,,1.72,1.72,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,31,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,輝針～アマ,格闘ゲーム,4,,0.25,0.25,,official,1629,,sum_of_complete_cross_tab_row,,,"{""counts"":[""輝針～アマ"",""455"",""55"",""21"",""47"",""21"",""946"",""15"",""4"",""20"",""13"",""28"",""4""],""percentages"":[""27.93%"",""3.38%"",""1.29%"",""2.89%"",""1.29%"",""58.07%"",""0.92%"",""0.25%"",""1.23%"",""0.8%"",""1.72%"",""0.25%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,33,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,アマ～紺珠,オフライン,182,,26.11,26.11,,official,697,,sum_of_complete_cross_tab_row,,,"{""counts"":[""アマ～紺珠"",""182"",""28"",""9"",""30"",""3"",""410"",""4"",""1"",""11"",""2"",""16"",""1""],""percentages"":[""26.11%"",""4.02%"",""1.29%"",""4.3%"",""0.43%"",""58.82%"",""0.57%"",""0.14%"",""1.58%"",""0.29%"",""2.3%"",""0.14%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,33,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,アマ～紺珠,オンライン,28,,4.02,4.02,,official,697,,sum_of_complete_cross_tab_row,,,"{""counts"":[""アマ～紺珠"",""182"",""28"",""9"",""30"",""3"",""410"",""4"",""1"",""11"",""2"",""16"",""1""],""percentages"":[""26.11%"",""4.02%"",""1.29%"",""4.3%"",""0.43%"",""58.82%"",""0.57%"",""0.14%"",""1.58%"",""0.29%"",""2.3%"",""0.14%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,33,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,アマ～紺珠,個人サイト,9,,1.29,1.29,,official,697,,sum_of_complete_cross_tab_row,,,"{""counts"":[""アマ～紺珠"",""182"",""28"",""9"",""30"",""3"",""410"",""4"",""1"",""11"",""2"",""16"",""1""],""percentages"":[""26.11%"",""4.02%"",""1.29%"",""4.3%"",""0.43%"",""58.82%"",""0.57%"",""0.14%"",""1.58%"",""0.29%"",""2.3%"",""0.14%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,33,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,アマ～紺珠,イラストSNS,30,,4.3,4.3,,official,697,,sum_of_complete_cross_tab_row,,,"{""counts"":[""アマ～紺珠"",""182"",""28"",""9"",""30"",""3"",""410"",""4"",""1"",""11"",""2"",""16"",""1""],""percentages"":[""26.11%"",""4.02%"",""1.29%"",""4.3%"",""0.43%"",""58.82%"",""0.57%"",""0.14%"",""1.58%"",""0.29%"",""2.3%"",""0.14%""]}"
jp,12,overall_questionnaire,http://thwiki.info/th/vote12/result_list_questionnaire.php,2000d15d1a4153969c15c0bb36b7390ec63f12a80cf14bf7bb624d8f5d6d39b1,data_raw/jp_official_legacy/round_12/questionnaire/result_list_questionnaire.php.html.tables.json,12,33,jp12:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_12,,,アマ～紺珠,匿名掲示板,3,,0.43,0.43,,official,697,,sum_of_complete_cross_tab_row,,,"{""counts"":[""アマ～紺珠"",""182"",""28"",""9"",""30"",""3"",""410"",""4"",""1"",""11"",""2"",""16"",""1""],""percentages"":[""26.11%"",""4.02%"",""1.29%"",""4.3%"",""0.43%"",""58.82%"",""0.57%"",""0.14%"",""1.58%"",""0.29%"",""2.3%"",""0.14%""]}"
