id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
75,124,26,<a href='./?m=info&type=cp&id=038039000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,0,-,86,38,69.35%,30.65%,1.23%,2.83%,35.48%,20.16%,44.35%,-,20.97,2.02%
76,604,171,<a href='./?m=info&type=cp&id=001023000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,0,-,457,145,75.66%,24.01%,6.51%,10.79%,4.97%,50.5%,44.54%,-,28.31,9.82%
77,14,3,<a href='./?m=info&type=cp&id=054055000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,0,-,11,3,78.57%,21.43%,0.16%,0.22%,14.29%,35.71%,50%,-,21.43,0.23%
78,2,0,<a href='./?m=info&type=cp&id=016037000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,,0.03%
79,117,26,<a href='./?m=info&type=cp&id=035044000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,0,-,107,10,91.45%,8.55%,1.53%,0.74%,47.01%,2.56%,50.43%,-,22.22,1.9%
80,375,90,<a href='./?m=info&type=cp&id=020021000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,327,48,87.2%,12.8%,4.66%,3.57%,6.4%,50.67%,42.93%,-,24,6.09%
81,106,17,<a href='./?m=info&type=cp&id=014022023' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,96,10,90.57%,9.43%,1.37%,0.74%,2.83%,8.49%,66.04%,22.64%,16.04,1.72%
82,33,6,<a href='./?m=info&type=cp&id=010075000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,30,3,90.91%,9.09%,0.43%,0.22%,0%,51.52%,48.48%,-,18.18,0.54%
83,49,5,<a href='./?m=info&type=cp&id=001003000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,0,-,48,1,97.96%,2.04%,0.68%,0.07%,8.16%,20.41%,71.43%,-,10.2,0.8%
84,143,31,<a href='./?m=info&type=cp&id=055056000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,119,24,83.22%,16.78%,1.7%,1.79%,16.08%,14.69%,69.23%,-,21.68,2.32%
85,14,2,<a href='./?m=info&type=cp&id=015058000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,14,0,100%,0%,0.2%,0%,42.86%,0%,57.14%,-,14.29,0.23%
86,25,4,<a href='./?m=info&type=cp&id=035045047' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,24,1,96%,4%,0.34%,0.07%,4%,0%,48%,48%,16,0.41%
87,33,4,<a href='./?m=info&type=cp&id=032033034' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,29,4,87.88%,12.12%,0.41%,0.3%,6.06%,18.18%,63.64%,12.12%,12.12,0.54%
88,28,4,<a href='./?m=info&type=cp&id=037049000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,24,4,85.71%,14.29%,0.34%,0.3%,60.71%,7.14%,32.14%,-,14.29,0.46%
89,227,53,<a href='./?m=info&type=cp&id=064075000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,135,91,59.47%,40.09%,1.92%,6.77%,17.62%,19.38%,63%,-,23.35,3.69%
90,177,38,<a href='./?m=info&type=cp&id=052053000' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,0,-,123,54,69.49%,30.51%,1.75%,4.02%,3.39%,57.06%,39.55%,-,21.47,2.88%
91,31,6,<a href='./?m=info&type=cp&id=065084000' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,19,12,61.29%,38.71%,0.27%,0.89%,12.9%,25.81%,61.29%,-,19.35,0.5%
92,6,1,<a href='./?m=info&type=cp&id=006072099' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,6,0,100%,0%,0.09%,0%,16.67%,0%,83.33%,0%,16.67,0.1%
93,13,5,<a href='./?m=info&type=cp&id=002057000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,9,4,69.23%,30.77%,0.13%,0.3%,7.69%,15.38%,76.92%,-,38.46,0.21%
94,112,25,<a href='./?m=info&type=cp&id=029033034' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,96,16,85.71%,14.29%,1.37%,1.19%,4.46%,7.14%,52.68%,35.71%,22.32,1.82%
95,90,25,<a href='./?m=info&type=cp&id=035044069' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,86,3,95.56%,3.33%,1.23%,0.22%,31.11%,1.11%,67.78%,0%,27.78,1.46%
96,57,21,<a href='./?m=info&type=cp&id=054057077' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,51,6,89.47%,10.53%,0.73%,0.45%,1.75%,47.37%,47.37%,3.51%,36.84,0.93%
97,112,38,<a href='./?m=info&type=cp&id=009010011' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,97,15,86.61%,13.39%,1.38%,1.12%,17.86%,22.32%,52.68%,7.14%,33.93,1.82%
98,42,13,<a href='./?m=info&type=cp&id=001002023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,39,3,92.86%,7.14%,0.56%,0.22%,28.57%,4.76%,45.24%,21.43%,30.95,0.68%
99,1,0,<a href='./?m=info&type=cp&id=006072145' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
100,2,1,<a href='./?m=info&type=cp&id=010054075' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,50,0.03%
101,47,11,<a href='./?m=info&type=cp&id=020049000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,44,3,93.62%,6.38%,0.63%,0.22%,2.13%,40.43%,57.45%,-,23.4,0.76%
102,142,38,<a href='./?m=info&type=cp&id=048049000' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,117,25,82.39%,17.61%,1.67%,1.86%,29.58%,17.61%,52.82%,-,26.76,2.31%
103,2,0,<a href='./?m=info&type=cp&id=026048049' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.03%
104,183,36,<a href='./?m=info&type=cp&id=099100000' target='_blank'>点击查看详情</a>,1,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,120,63,65.57%,34.43%,1.71%,4.69%,10.38%,22.95%,66.67%,-,19.67,2.97%
105,20,5,<a href='./?m=info&type=cp&id=031032000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,13,7,65%,35%,0.19%,0.52%,0%,50%,50%,-,25,0.33%
106,10,2,<a href='./?m=info&type=cp&id=099210000' target='_blank'>点击查看详情</a>,1,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,7,3,70%,30%,0.1%,0.22%,0%,10%,90%,-,20,0.16%
107,40,7,<a href='./?m=info&type=cp&id=015133000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,-,36,4,90%,10%,0.51%,0.3%,5%,27.5%,67.5%,-,17.5,0.65%
108,23,7,<a href='./?m=info&type=cp&id=045047000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,23,0,100%,0%,0.33%,0%,8.7%,43.48%,47.83%,-,30.43,0.37%
109,119,16,<a href='./?m=info&type=cp&id=046047000' target='_blank'>点击查看详情</a>,1,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,70,49,58.82%,41.18%,1%,3.65%,12.61%,16.81%,70.59%,-,13.45,1.93%
110,1,0,<a href='./?m=info&type=cp&id=067098000' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
111,2,0,<a href='./?m=info&type=cp&id=064216000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,0,-,1,1,50%,50%,0.01%,0.07%,0%,0%,100%,-,,0.03%
112,24,3,<a href='./?m=info&type=cp&id=072075000' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,6,18,25%,75%,0.09%,1.34%,12.5%,20.83%,66.67%,-,12.5,0.39%
113,8,3,<a href='./?m=info&type=cp&id=023137000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,7,1,87.5%,12.5%,0.1%,0.07%,50%,0%,50%,-,37.5,0.13%
114,23,6,<a href='./?m=info&type=cp&id=036037000' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,19,4,82.61%,17.39%,0.27%,0.3%,13.04%,39.13%,47.83%,-,26.09,0.37%
115,20,1,<a href='./?m=info&type=cp&id=005013000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,0,-,20,0,100%,0%,0.29%,0%,20%,5%,75%,-,5,0.33%
116,72,11,<a href='./?m=info&type=cp&id=040041000' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,0,-,65,7,90.28%,9.72%,0.93%,0.52%,6.94%,5.56%,87.5%,-,15.28,1.17%
117,13,3,<a href='./?m=info&type=cp&id=098100000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,11,2,84.62%,15.38%,0.16%,0.15%,7.69%,30.77%,61.54%,-,23.08,0.21%
118,15,3,<a href='./?m=info&type=cp&id=002210000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,11,4,73.33%,26.67%,0.16%,0.3%,0%,53.33%,46.67%,-,20,0.24%
119,4,1,<a href='./?m=info&type=cp&id=001084000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,2,2,50%,50%,0.03%,0.15%,25%,0%,75%,-,25,0.07%
120,22,0,<a href='./?m=info&type=cp&id=001110000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,110,<a href='./?m=info&type=chara&id=110' target='_blank'>明罗</a>,0,-,11,11,50%,50%,0.16%,0.82%,54.55%,18.18%,27.27%,-,,0.36%
121,79,18,<a href='./?m=info&type=cp&id=031099000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,70,9,88.61%,11.39%,1%,0.67%,5.06%,69.62%,25.32%,-,22.78,1.28%
122,6,0,<a href='./?m=info&type=cp&id=013134000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,6,0,100%,0%,0.09%,0%,0%,0%,100%,-,,0.1%
123,63,11,<a href='./?m=info&type=cp&id=084097000' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,53,10,84.13%,15.87%,0.76%,0.74%,4.76%,31.75%,63.49%,-,17.46,1.02%
124,1,1,<a href='./?m=info&type=cp&id=085099000' target='_blank'>点击查看详情</a>,1,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100,0.02%
125,6,2,<a href='./?m=info&type=cp&id=005011000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,5,1,83.33%,16.67%,0.07%,0.07%,16.67%,0%,83.33%,-,33.33,0.1%
126,30,5,<a href='./?m=info&type=cp&id=071145000' target='_blank'>点击查看详情</a>,1,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,21,9,70%,30%,0.3%,0.67%,6.67%,13.33%,80%,-,16.67,0.49%
127,1,1,<a href='./?m=info&type=cp&id=006011057' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.02%
128,1,0,<a href='./?m=info&type=cp&id=052053054' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.02%
129,6,1,<a href='./?m=info&type=cp&id=054056057' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,6,0,100%,0%,0.09%,0%,16.67%,0%,33.33%,50%,16.67,0.1%
130,90,26,<a href='./?m=info&type=cp&id=005035000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,80,10,88.89%,11.11%,1.14%,0.74%,5.56%,35.56%,58.89%,-,28.89,1.46%
131,19,5,<a href='./?m=info&type=cp&id=001021023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,12,7,63.16%,36.84%,0.17%,0.52%,0%,0%,47.37%,52.63%,26.32,0.31%
132,5,0,<a href='./?m=info&type=cp&id=020035000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,5,0,100%,0%,0.07%,0%,20%,40%,40%,-,,0.08%
133,1,0,<a href='./?m=info&type=cp&id=012012000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
134,99,25,<a href='./?m=info&type=cp&id=035069000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,0,-,79,20,79.8%,20.2%,1.13%,1.49%,34.34%,3.03%,62.63%,-,25.25,1.61%
135,1,1,<a href='./?m=info&type=cp&id=017021000' target='_blank'>点击查看详情</a>,1,17,<a href='./?m=info&type=chara&id=17' target='_blank'>露娜萨·普莉兹姆利巴</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
136,1,0,<a href='./?m=info&type=cp&id=015021000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
137,81,9,<a href='./?m=info&type=cp&id=007008000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,66,15,81.48%,18.52%,0.94%,1.12%,22.22%,22.22%,55.56%,-,11.11,1.32%
138,1,0,<a href='./?m=info&type=cp&id=002196000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,196,<a href='./?m=info&type=chara&id=196' target='_blank'>竹扫帚付丧神</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
139,52,2,<a href='./?m=info&type=cp&id=075226000' target='_blank'>点击查看详情</a>,1,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,0,-,46,6,88.46%,11.54%,0.66%,0.45%,32.69%,15.38%,51.92%,-,3.85,0.85%
140,1,0,<a href='./?m=info&type=cp&id=023140000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
