id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
690,1,0,<a href='./?m=info&type=cp&id=179182184' target='_blank'>点击查看详情</a>,1,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,182,<a href='./?m=info&type=chara&id=182' target='_blank'>怨灵</a>,184,<a href='./?m=info&type=chara&id=184' target='_blank'>幽灵</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
691,1,1,<a href='./?m=info&type=cp&id=047057085' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
692,1,0,<a href='./?m=info&type=cp&id=067068000' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
693,7,3,<a href='./?m=info&type=cp&id=023049000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,7,0,100%,0%,0.11%,0%,28.57%,14.29%,57.14%,-,42.86%,0.13%
694,1,0,<a href='./?m=info&type=cp&id=034040000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
695,1,0,<a href='./?m=info&type=cp&id=062065084' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
696,1,0,<a href='./?m=info&type=cp&id=001052055' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
697,3,2,<a href='./?m=info&type=cp&id=064066000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,66,<a href='./?m=info&type=chara&id=66' target='_blank'>命莲</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,0%,66.67%,-,66.67%,0.05%
698,3,1,<a href='./?m=info&type=cp&id=039100000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,3,0,100%,0%,0.05%,0%,0%,100%,0%,-,33.33%,0.05%
699,1,0,<a href='./?m=info&type=cp&id=006021026' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
700,4,2,<a href='./?m=info&type=cp&id=006010011' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,3,1,75%,25%,0.05%,0.07%,0%,50%,25%,25%,50%,0.07%
701,1,0,<a href='./?m=info&type=cp&id=011030031' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
702,1,0,<a href='./?m=info&type=cp&id=015035056' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
703,1,1,<a href='./?m=info&type=cp&id=028086193' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
704,1,1,<a href='./?m=info&type=cp&id=011033049' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
705,1,0,<a href='./?m=info&type=cp&id=010032048' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
706,4,1,<a href='./?m=info&type=cp&id=003004000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,4,0,100%,0%,0.06%,0%,0%,50%,50%,-,25%,0.07%
707,1,1,<a href='./?m=info&type=cp&id=031044000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100%,0.02%
708,2,1,<a href='./?m=info&type=cp&id=178195000' target='_blank'>点击查看详情</a>,1,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,195,<a href='./?m=info&type=chara&id=195' target='_blank'>马凭</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,50%,0.04%
709,5,2,<a href='./?m=info&type=cp&id=001022023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,4,1,80%,20%,0.06%,0.07%,20%,0%,40%,40%,40%,0.09%
710,1,0,<a href='./?m=info&type=cp&id=033033000' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
711,1,1,<a href='./?m=info&type=cp&id=016048049' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
712,2,0,<a href='./?m=info&type=cp&id=098139140' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,2,0,100%,0%,0.03%,0%,50%,0%,50%,0%,,0.04%
713,2,1,<a href='./?m=info&type=cp&id=001023137' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,50%,0.04%
714,2,0,<a href='./?m=info&type=cp&id=134135137' target='_blank'>点击查看详情</a>,1,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.04%
715,1,0,<a href='./?m=info&type=cp&id=140140000' target='_blank'>点击查看详情</a>,1,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
716,3,1,<a href='./?m=info&type=cp&id=023142000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,142,<a href='./?m=info&type=chara&id=142' target='_blank'>绵月丰姬</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,0%,33.33%,66.67%,-,33.33%,0.05%
717,1,0,<a href='./?m=info&type=cp&id=004005043' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
718,1,0,<a href='./?m=info&type=cp&id=002011043' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
719,1,0,<a href='./?m=info&type=cp&id=054137000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
720,1,0,<a href='./?m=info&type=cp&id=002009010' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
721,1,0,<a href='./?m=info&type=cp&id=016021000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
722,2,0,<a href='./?m=info&type=cp&id=183183000' target='_blank'>点击查看详情</a>,1,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.04%
723,8,3,<a href='./?m=info&type=cp&id=002011015' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,7,1,87.5%,12.5%,0.11%,0.07%,62.5%,0%,37.5%,0%,37.5%,0.15%
724,2,0,<a href='./?m=info&type=cp&id=003010011' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,2,0,100%,0%,0.03%,0%,100%,0%,0%,0%,,0.04%
725,2,1,<a href='./?m=info&type=cp&id=001002021' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,50%,0.04%
726,1,1,<a href='./?m=info&type=cp&id=005028070' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
727,1,0,<a href='./?m=info&type=cp&id=059070071' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
728,1,0,<a href='./?m=info&type=cp&id=015102133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
729,3,3,<a href='./?m=info&type=cp&id=001020021' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,3,0,100%,0%,0.05%,0%,0%,0%,66.67%,33.33%,100%,0.05%
730,1,0,<a href='./?m=info&type=cp&id=024060066' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,66,<a href='./?m=info&type=chara&id=66' target='_blank'>命莲</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
731,2,1,<a href='./?m=info&type=cp&id=008015033' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,1,50%,50%,0.02%,0.07%,0%,0%,0%,100%,50%,0.04%
732,1,0,<a href='./?m=info&type=cp&id=026033034' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
733,1,1,<a href='./?m=info&type=cp&id=034048049' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,0,0%,0%,,,0%,0%,0%,100%,100%,0.02%
734,1,0,<a href='./?m=info&type=cp&id=076193000' target='_blank'>点击查看详情</a>,1,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
735,3,0,<a href='./?m=info&type=cp&id=034074000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,0,-,1,2,33.33%,66.67%,0.02%,0.13%,33.33%,0%,66.67%,-,,0.05%
736,1,1,<a href='./?m=info&type=cp&id=001033084' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
737,1,0,<a href='./?m=info&type=cp&id=035039054' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
738,3,0,<a href='./?m=info&type=cp&id=010011057' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,2,1,66.67%,33.33%,0.03%,0.07%,0%,66.67%,33.33%,0%,,0.05%
739,1,0,<a href='./?m=info&type=cp&id=069075076' target='_blank'>点击查看详情</a>,1,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
740,1,0,<a href='./?m=info&type=cp&id=020097098' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
741,1,1,<a href='./?m=info&type=cp&id=026035044' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
742,3,0,<a href='./?m=info&type=cp&id=008011000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,66.67%,0%,33.33%,-,,0.05%
743,1,0,<a href='./?m=info&type=cp&id=047054057' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
744,1,0,<a href='./?m=info&type=cp&id=077087000' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
745,2,0,<a href='./?m=info&type=cp&id=051052000' target='_blank'>点击查看详情</a>,1,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,1,1,50%,50%,0.02%,0.07%,0%,0%,100%,-,,0.04%
746,1,0,<a href='./?m=info&type=cp&id=014015022' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
747,1,1,<a href='./?m=info&type=cp&id=029034037' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
748,1,0,<a href='./?m=info&type=cp&id=038049000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
749,2,0,<a href='./?m=info&type=cp&id=006038000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.04%
750,1,1,<a href='./?m=info&type=cp&id=001016023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
