round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet,region,character_cn_raw,character_key,candidate_count,top_percentile,rank_fraction
8,201,前鬼 / 后鬼,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,前鬼 / 后鬼,前鬼后鬼,227,11.5044,0.885463
8,201,沓颊,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,沓颊,沓颊,227,11.5044,0.885463
8,201,尼西号,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,尼西号,尼西号,227,11.5044,0.885463
8,201,野铁炮,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,野铁炮,野铁炮,227,11.5044,0.885463
8,201,火雷神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,火雷神,火雷神,227,11.5044,0.885463
8,201,卖脚婆,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,卖脚婆,卖脚婆,227,11.5044,0.885463
8,201,袈裟罗婆娑罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,袈裟罗婆娑罗,袈裟罗婆娑罗,227,11.5044,0.885463
8,201,饿神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,饿神,饿神,227,11.5044,0.885463
8,201,伊豆能卖,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,伊豆能卖,伊豆能卖,227,11.5044,0.885463
8,201,怨灵少女,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,怨灵少女,怨灵少女,227,11.5044,0.885463
8,201,八尺大人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,八尺大人,八尺大人,227,11.5044,0.885463
8,201,佑天上人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,佑天上人,佑天上人,227,11.5044,0.885463
8,201,久米 / 竿打,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,久米 / 竿打,久米竿打,227,11.5044,0.885463
8,201,盐家老板,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,盐家老板,盐家老板,227,11.5044,0.885463
8,201,马凭,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,马凭,马凭,227,11.5044,0.885463
8,201,竹扫帚付丧神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,竹扫帚付丧神,竹扫帚付丧神,227,11.5044,0.885463
8,201,大老爷,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,大老爷,大老爷,227,11.5044,0.885463
8,201,白仙和尚,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,白仙和尚,白仙和尚,227,11.5044,0.885463
